date,county,latitude,longitude,weather_code,temperature_2m_max,temperature_2m_min,sunrise,sunset,daylight_duration,sunshine_duration,uv_index_max,uv_index_clear_sky_max,precipitation_sum,rain_sum,showers_sum,snowfall_sum,precipitation_hours,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max
2023-10-14 04:00:00+00:00,Hampden,42.1175,-72.6009,3.0,13.771,5.821,0,0,40148.17,12399.368,3.35,4.5,0.0,0.0,0.0,0.0,0.0,,11.113451,19.8
2023-10-15 04:00:00+00:00,Hampden,42.1175,-72.6009,3.0,15.321,7.821,0,0,39981.652,33013.426,4.3,4.5,0.0,0.0,0.0,0.0,0.0,,19.8,38.16
2023-10-16 04:00:00+00:00,Hampden,42.1175,-72.6009,51.0,16.021,7.7710004,0,0,39815.69,29977.94,2.05,4.4,0.3,0.3,0.0,0.0,1.0,,16.78156,36.0
2023-10-17 04:00:00+00:00,Hampden,42.1175,-72.6009,45.0,16.721,6.2710004,0,0,39650.42,30873.139,3.05,4.4,0.0,0.0,0.0,0.0,0.0,,10.931203,14.04
2023-10-18 04:00:00+00:00,Hampden,42.1175,-72.6009,3.0,17.771,10.021,0,0,39485.96,29100.447,2.4,4.3,0.0,0.0,0.0,0.0,0.0,,9.3876505,10.799999
2023-10-19 04:00:00+00:00,Hampden,42.1175,-72.6009,45.0,18.171001,7.471,0,0,39322.457,23572.742,4.3,4.3,0.0,0.0,0.0,0.0,0.0,,20.774214,31.319998
2023-10-20 04:00:00+00:00,Hampden,42.1175,-72.6009,63.0,16.371,10.421,0,0,39160.03,0.0,1.65,4.1,7.7000003,7.7000003,0.0,0.0,12.0,,12.984975,38.519997
2023-10-21 04:00:00+00:00,Hampden,42.1175,-72.6009,63.0,16.021,12.221,0,0,38998.824,0.0,0.45,4.05,10.799999,10.799999,0.0,0.0,13.0,,20.49156,61.199997
2023-10-22 04:00:00+00:00,Hampden,42.1175,-72.6009,3.0,12.171,6.6210003,0,0,38838.98,27034.314,1.8,4.0,0.0,0.0,0.0,0.0,0.0,,23.000591,54.0
2023-10-23 04:00:00+00:00,Hampden,42.1175,-72.6009,3.0,15.721,4.821,0,0,38680.63,34171.527,4.05,4.05,0.0,0.0,0.0,0.0,0.0,,14.986553,39.239998
2023-10-24 04:00:00+00:00,Hampden,42.1175,-72.6009,3.0,16.371,0.971,0,0,38523.93,32421.287,4.0,4.05,0.0,0.0,0.0,0.0,0.0,,15.517629,25.56
2023-10-25 04:00:00+00:00,Hampden,42.1175,-72.6009,45.0,22.571001,6.5210004,0,0,38368.582,27133.252,3.85,4.05,0.0,0.0,0.0,0.0,0.0,,13.661038,30.960001
2023-10-26 04:00:00+00:00,Hampden,42.1175,-72.6009,3.0,25.921001,11.271,0,0,38213.312,33174.805,4.05,4.05,0.0,0.0,0.0,0.0,0.0,,8.39657,19.44
2023-10-27 04:00:00+00:00,Hampden,42.1175,-72.6009,3.0,26.221,13.571,0,0,38058.14,32998.34,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,13.358861,22.319998
2023-10-28 04:00:00+00:00,Hampden,42.1175,-72.6009,3.0,27.221,11.271,0,0,37903.215,32400.0,3.9,3.9,0.0,0.0,0.0,0.0,0.0,,22.884789,54.719997
2023-10-29 04:00:00+00:00,Hampden,42.1175,-72.6009,61.0,13.271,6.671,0,0,37748.664,1399.1301,0.2,3.7,5.2,5.2,0.0,0.0,9.0,,14.05845,37.079998
2023-10-30 04:00:00+00:00,Hampden,42.1175,-72.6009,61.0,9.821,7.2710004,0,0,37594.65,0.0,0.55,3.65,6.7999997,6.7999997,0.0,0.0,15.0,,11.770403,38.88
2023-10-31 04:00:00+00:00,Hampden,42.1175,-72.6009,3.0,9.571,2.021,0,0,37441.312,32737.814,3.7,3.7,0.0,0.0,0.0,0.0,0.0,,12.738099,39.6
2023-11-01 04:00:00+00:00,Hampden,42.1175,-72.6009,61.0,4.8710003,0.721,0,0,37288.8,10819.386,1.6,3.45,4.0,4.0,0.0,0.0,7.0,,10.1887,18.72
2023-11-02 04:00:00+00:00,Hampden,42.1175,-72.6009,2.0,8.221,-3.379,0,0,37137.277,32600.732,3.5,3.5,0.0,0.0,0.0,0.0,0.0,,8.0899935,18.0
2023-11-03 04:00:00+00:00,Hampden,42.1175,-72.6009,3.0,13.620999,0.070999995,0,0,36986.895,32541.664,3.45,3.45,0.0,0.0,0.0,0.0,0.0,,23.042812,44.28
2023-11-04 04:00:00+00:00,Hampden,42.1175,-72.6009,45.0,14.921,4.471,0,0,36837.81,31954.87,2.5,3.45,0.0,0.0,0.0,0.0,0.0,,14.039999,25.56
2023-11-05 04:00:00+00:00,Hampden,42.1175,-72.6009,3.0,16.371,5.421,0,0,36690.19,32473.186,3.15,3.4,0.0,0.0,0.0,0.0,0.0,,15.978484,27.0
2023-11-06 04:00:00+00:00,Hampden,42.1175,-72.6009,3.0,11.071,0.921,0,0,36544.2,29769.053,2.8,3.4,0.0,0.0,0.0,0.0,0.0,,10.105681,22.319998
2023-11-07 04:00:00+00:00,Hampden,42.1175,-72.6009,51.0,18.621,7.421,0,0,36400.016,22455.055,3.35,3.35,0.8,0.8,0.0,0.0,3.0,,23.906818,55.079998
2023-11-08 04:00:00+00:00,Hampden,42.1175,-72.6009,3.0,8.870999,2.471,0,0,36257.8,29528.207,3.35,3.35,0.0,0.0,0.0,0.0,0.0,,20.696087,43.56
2023-11-09 04:00:00+00:00,Hampden,42.1175,-72.6009,53.0,4.2710004,2.471,0,0,36117.74,360.16403,1.5,3.3,0.6,0.6,0.0,0.0,2.0,,10.182337,31.319998
2023-11-10 04:00:00+00:00,Hampden,42.1175,-72.6009,45.0,10.971,0.671,0,0,35980.016,11654.708,2.6,3.3,0.0,0.0,0.0,0.0,0.0,,12.261157,29.519999
2023-11-11 04:00:00+00:00,Hampden,42.1175,-72.6009,1.0,9.870999,0.271,0,0,35844.812,32075.389,3.2,3.2,0.0,0.0,0.0,0.0,0.0,,17.935081,27.72
2023-11-12 04:00:00+00:00,Hampden,42.1175,-72.6009,3.0,5.571,-3.029,0,0,35712.31,24750.402,3.05,3.05,0.0,0.0,0.0,0.0,0.0,,11.013882,18.359999
2023-11-13 04:00:00+00:00,Hampden,42.1175,-72.6009,3.0,5.671,-6.679,0,0,35582.707,21600.0,2.95,3.05,0.0,0.0,0.0,0.0,0.0,,10.009036,14.759999
2023-11-14 04:00:00+00:00,Hampden,42.1175,-72.6009,51.0,8.971,-1.329,0,0,35455.754,27275.8,2.85,3.0,0.2,0.2,0.0,0.0,2.0,,15.7908325,32.039997
2023-11-15 04:00:00+00:00,Hampden,42.1175,-72.6009,3.0,9.921,-4.329,0,0,35330.188,25130.38,2.9,3.05,0.0,0.0,0.0,0.0,0.0,,16.93531,35.28
2023-11-16 04:00:00+00:00,Hampden,42.1175,-72.6009,3.0,16.421001,-0.379,0,0,35206.035,22093.404,2.95,2.95,0.0,0.0,0.0,0.0,0.0,,17.313717,29.16
2023-11-17 04:00:00+00:00,Hampden,42.1175,-72.6009,45.0,17.621,-0.379,0,0,35083.457,24207.5,2.45,2.95,0.0,0.0,0.0,0.0,0.0,,21.915693,49.68
2023-11-18 04:00:00+00:00,Hampden,42.1175,-72.6009,53.0,13.271,1.5209999,0,0,34962.594,17765.27,2.75,2.95,1.8000002,1.8000002,0.0,0.0,5.0,,22.218153,38.519997
2023-11-19 04:00:00+00:00,Hampden,42.1175,-72.6009,3.0,11.471,-2.279,0,0,34843.617,25884.525,2.9,2.9,0.0,0.0,0.0,0.0,0.0,,21.349546,46.8
2023-11-20 04:00:00+00:00,Hampden,42.1175,-72.6009,0.0,5.471,-3.229,0,0,34726.676,31031.63,2.85,2.85,0.0,0.0,0.0,0.0,0.0,,19.576189,37.44
2023-11-21 04:00:00+00:00,Hampden,42.1175,-72.6009,61.0,4.721,-6.029,0,0,34611.926,25527.361,2.5,2.8,2.3,2.3,0.0,0.0,2.0,,10.823973,35.28
2023-11-22 04:00:00+00:00,Hampden,42.1175,-72.6009,63.0,6.421,1.571,0,0,34499.54,1535.392,0.5,2.65,21.0,21.0,0.0,0.0,13.0,,21.659916,38.519997
2023-11-23 04:00:00+00:00,Hampden,42.1175,-72.6009,3.0,9.271,1.5209999,0,0,34389.67,22523.504,2.75,2.75,0.0,0.0,0.0,0.0,0.0,,20.150354,39.96
2023-11-24 04:00:00+00:00,Hampden,42.1175,-72.6009,3.0,7.971,-0.82899994,0,0,34282.504,30152.621,2.75,2.75,0.0,0.0,0.0,0.0,0.0,,24.315327,44.28
2023-11-25 04:00:00+00:00,Hampden,42.1175,-72.6009,3.0,3.271,-4.579,0,0,34178.2,24855.719,2.7,2.7,0.0,0.0,0.0,0.0,0.0,,15.281989,34.56
2023-11-26 04:00:00+00:00,Hampden,42.1175,-72.6009,51.0,5.171,-6.8789997,0,0,34076.934,25625.799,2.15,2.65,0.1,0.1,0.0,0.0,1.0,,10.8955765,22.319998
2023-11-27 04:00:00+00:00,Hampden,42.1175,-72.6009,61.0,9.271,2.121,0,0,33978.87,22601.771,2.45,2.65,4.1000004,4.1000004,0.0,0.0,4.0,,18.86139,42.12
2023-11-28 04:00:00+00:00,Hampden,42.1175,-72.6009,3.0,3.171,-1.3790001,0,0,33884.203,29551.83,2.5,2.55,0.0,0.0,0.0,0.0,0.0,,26.649727,47.519997
2023-11-29 04:00:00+00:00,Hampden,42.1175,-72.6009,3.0,2.421,-3.9290001,0,0,33793.098,30001.268,2.1,2.55,0.0,0.0,0.0,0.0,0.0,,16.808569,42.12
2023-11-30 04:00:00+00:00,Hampden,42.1175,-72.6009,3.0,8.321,-2.579,0,0,33705.734,29904.305,2.6,2.6,0.0,0.0,0.0,0.0,0.0,,17.339897,32.039997
2023-12-01 04:00:00+00:00,Hampden,42.1175,-72.6009,61.0,10.821,1.221,0,0,33622.305,23350.068,2.0,2.55,3.1000001,3.1000001,0.0,0.0,3.0,,14.332341,30.960001
2023-12-02 04:00:00+00:00,Hampden,42.1175,-72.6009,45.0,9.821,3.971,0,0,33542.973,942.09106,2.4,2.5,0.0,0.0,0.0,0.0,0.0,,9.83268,21.599998
2023-12-03 04:00:00+00:00,Hampden,42.1175,-72.6009,61.0,7.1210003,4.071,0,0,33467.94,0.0,0.2,2.45,10.700001,10.700001,0.0,0.0,14.0,,16.343367,37.44
2023-12-04 04:00:00+00:00,Hampden,42.1175,-72.6009,55.0,9.870999,2.471,0,0,33397.08,10058.05,2.15,2.4,1.2,1.2,0.0,0.0,1.0,,10.464797,35.28
2023-12-05 04:00:00+00:00,Hampden,42.1175,-72.6009,3.0,4.721,0.871,0,0,33329.543,10849.569,2.4,2.4,0.0,0.0,0.0,0.0,0.0,,15.496736,42.12
2023-12-06 04:00:00+00:00,Hampden,42.1175,-72.6009,3.0,2.621,-0.779,0,0,33265.36,23590.078,1.65,2.25,0.0,0.0,0.0,0.0,0.0,,11.27553,30.960001
2023-12-07 04:00:00+00:00,Hampden,42.1175,-72.6009,3.0,0.921,-4.829,0,0,33204.586,17353.922,2.25,2.4,0.0,0.0,0.0,0.0,0.0,,17.208603,31.68
2023-12-08 04:00:00+00:00,Hampden,42.1175,-72.6009,3.0,6.7710004,-2.129,0,0,33147.32,27966.209,2.45,2.5,0.0,0.0,0.0,0.0,0.0,,7.928178,14.4
2023-12-09 04:00:00+00:00,Hampden,42.1175,-72.6009,45.0,9.321,0.271,0,0,33093.633,6798.4854,1.95,2.45,0.0,0.0,0.0,0.0,0.0,,7.5942073,16.199999
2023-12-10 04:00:00+00:00,Hampden,42.1175,-72.6009,63.0,15.271,6.6210003,0,0,33043.6,0.0,0.45,2.25,15.0,15.0,0.0,0.0,9.0,,24.967499,59.039997
2023-12-11 04:00:00+00:00,Hampden,42.1175,-72.6009,65.0,10.171,2.071,0,0,32997.305,7589.602,1.75,2.3,34.899998,34.899998,0.0,0.0,13.0,,24.130743,48.239998
2023-12-12 04:00:00+00:00,Hampden,42.1175,-72.6009,3.0,5.821,-0.179,0,0,32954.824,26166.896,2.3,2.3,0.0,0.0,0.0,0.0,0.0,,16.418526,37.44
2023-12-13 04:00:00+00:00,Hampden,42.1175,-72.6009,1.0,6.071,-1.679,0,0,32916.22,28582.1,2.3,2.3,0.0,0.0,0.0,0.0,0.0,,20.598795,42.839996
2023-12-14 04:00:00+00:00,Hampden,42.1175,-72.6009,2.0,2.8209999,-3.129,0,0,32881.58,28709.04,2.2,2.25,0.0,0.0,0.0,0.0,0.0,,13.979872,37.8
2023-12-15 04:00:00+00:00,Hampden,42.1175,-72.6009,1.0,12.821,-1.679,0,0,32850.97,28487.57,2.4,2.4,0.0,0.0,0.0,0.0,0.0,,14.618837,46.44
2023-12-16 04:00:00+00:00,Hampden,42.1175,-72.6009,3.0,11.671,0.070999995,0,0,32824.465,28428.012,2.35,2.35,0.0,0.0,0.0,0.0,0.0,,13.363711,28.8
2023-12-17 04:00:00+00:00,Hampden,42.1175,-72.6009,63.0,7.7710004,0.321,0,0,32802.125,0.0,0.5,2.25,6.8,6.8,0.0,0.0,6.0,,12.397806,22.68
2023-12-18 04:00:00+00:00,Hampden,42.1175,-72.6009,63.0,17.471,6.821,0,0,32784.02,0.0,0.4,2.25,35.000004,35.000004,0.0,0.0,16.0,,41.046314,105.84
2023-12-19 04:00:00+00:00,Hampden,42.1175,-72.6009,3.0,6.171,0.070999995,0,0,32770.223,28272.084,2.3,2.3,0.0,0.0,0.0,0.0,0.0,,21.046917,45.719997
2023-12-20 04:00:00+00:00,Hampden,42.1175,-72.6009,3.0,6.221,-2.979,0,0,32760.787,26436.965,2.3,2.3,0.0,0.0,0.0,0.0,0.0,,15.646544,33.839996
2023-12-21 04:00:00+00:00,Hampden,42.1175,-72.6009,3.0,2.121,-3.6790001,0,0,32755.781,28536.027,2.25,2.25,0.0,0.0,0.0,0.0,0.0,,23.469128,42.839996
2023-12-22 04:00:00+00:00,Hampden,42.1175,-72.6009,45.0,1.921,-7.779,0,0,32755.26,28487.766,2.25,2.25,0.0,0.0,0.0,0.0,0.0,,11.874544,31.68
2023-12-23 04:00:00+00:00,Hampden,42.1175,-72.6009,3.0,2.621,-7.279,0,0,32759.273,21989.688,2.2,2.25,0.0,0.0,0.0,0.0,0.0,,5.771239,20.519999
2023-12-24 04:00:00+00:00,Hampden,42.1175,-72.6009,3.0,5.171,-0.07900001,0,0,32767.898,17006.896,0.6,2.1,0.0,0.0,0.0,0.0,0.0,,5.815978,13.32
2023-12-25 04:00:00+00:00,Hampden,42.1175,-72.6009,45.0,8.370999,1.221,0,0,32781.164,3315.6812,2.2,2.2,0.0,0.0,0.0,0.0,0.0,,6.0347,17.28
2023-12-26 04:00:00+00:00,Hampden,42.1175,-72.6009,45.0,5.671,0.221,0,0,32799.008,0.0,2.25,2.3,0.0,0.0,0.0,0.0,0.0,,5.0528407,11.879999
2023-12-27 04:00:00+00:00,Hampden,42.1175,-72.6009,51.0,7.5210004,4.021,0,0,32821.344,0.0,1.75,2.25,0.8,0.8,0.0,0.0,3.0,,8.825508,18.359999
2023-12-28 04:00:00+00:00,Hampden,42.1175,-72.6009,63.0,8.870999,6.2710004,0,0,32848.094,0.0,0.8,2.2,26.1,26.1,0.0,0.0,13.0,,18.511143,48.239998
2023-12-29 04:00:00+00:00,Hampden,42.1175,-72.6009,51.0,7.671,5.5210004,0,0,32879.176,0.0,0.3,2.15,0.6,0.6,0.0,0.0,3.0,,10.308831,27.0
2023-12-30 04:00:00+00:00,Hampden,42.1175,-72.6009,51.0,6.8710003,1.6209999,0,0,32914.5,4822.1885,0.8,2.2,0.5,0.5,0.0,0.0,2.0,,18.59845,46.44
2023-12-31 04:00:00+00:00,Hampden,42.1175,-72.6009,3.0,3.721,0.721,0,0,32953.984,20823.15,2.3,2.3,0.0,0.0,0.0,0.0,0.0,,14.81259,37.8
2023-01-01 04:00:00+00:00,Hampshire,42.3389,-72.6417,45.0,8.3025,1.6525,0,0,32922.83,15330.963,2.15,2.35,0.0,0.0,0.0,0.0,0.0,,25.919998,47.16
2023-01-02 04:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,10.3025,-1.6975,0,0,32971.656,26860.441,2.25,2.35,0.0,0.0,0.0,0.0,0.0,,12.245294,27.359999
2023-01-03 04:00:00+00:00,Hampshire,42.3389,-72.6417,65.0,2.9524999,-1.6975,0,0,33024.75,0.0,0.25,2.3,20.6,20.6,0.0,0.0,8.0,,9.0645685,22.319998
2023-01-04 04:00:00+00:00,Hampshire,42.3389,-72.6417,61.0,6.7025003,2.8525,0,0,33082.0,0.0,2.1,2.4,4.0,4.0,0.0,0.0,5.0,,12.181625,24.119999
2023-01-05 04:00:00+00:00,Hampshire,42.3389,-72.6417,51.0,5.9025,3.7024999,0,0,33143.277,0.0,0.35,2.35,0.4,0.4,0.0,0.0,1.0,,14.264361,25.919998
2023-01-06 04:00:00+00:00,Hampshire,42.3389,-72.6417,61.0,3.4524999,0.2525,0,0,33208.45,0.0,0.35,2.25,10.399999,10.399999,0.0,0.0,11.0,,6.519877,14.04
2023-01-07 04:00:00+00:00,Hampshire,42.3389,-72.6417,45.0,5.5525002,-1.3475,0,0,33277.4,7200.0,2.1,2.3,0.0,0.0,0.0,0.0,0.0,,12.7279215,31.68
2023-01-08 04:00:00+00:00,Hampshire,42.3389,-72.6417,0.0,3.0525,-5.0474997,0,0,33349.996,29319.695,2.45,2.45,0.0,0.0,0.0,0.0,0.0,,11.592895,27.72
2023-01-09 04:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,3.2524998,-5.1974998,0,0,33426.117,18536.172,2.4,2.4,0.0,0.0,0.0,0.0,0.0,,16.299694,45.0
2023-01-10 04:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,4.6025,-1.3974999,0,0,33505.63,25667.795,2.35,2.45,0.0,0.0,0.0,0.0,0.0,,16.65754,45.0
2023-01-11 04:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,0.3025,-7.5474997,0,0,33588.41,24912.115,2.45,2.45,0.0,0.0,0.0,0.0,0.0,,14.04,28.08
2023-01-12 04:00:00+00:00,Hampshire,42.3389,-72.6417,63.0,1.7525,-1.1975,0,0,33674.344,0.0,1.0,2.4,7.7,7.7,0.0,0.0,8.0,,8.161764,18.72
2023-01-13 04:00:00+00:00,Hampshire,42.3389,-72.6417,63.0,11.4525,1.7025,0,0,33763.297,0.0,1.05,2.45,7.6,7.6,0.0,0.0,4.0,,22.007162,41.399998
2023-01-14 04:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,1.0025,-1.2975,0,0,33855.15,7200.0,0.75,2.45,0.0,0.0,0.0,0.0,0.0,,27.959742,57.239998
2023-01-15 04:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,2.7024999,-2.3975,0,0,33949.773,29485.5,2.55,2.55,0.0,0.0,0.0,0.0,0.0,,29.869154,61.920002
2023-01-16 04:00:00+00:00,Hampshire,42.3389,-72.6417,53.0,1.9525,-4.4474998,0,0,34047.05,10800.0,2.2,2.6,1.9,1.9,0.0,0.0,4.0,,24.609364,50.76
2023-01-17 04:00:00+00:00,Hampshire,42.3389,-72.6417,61.0,7.7525,-3.1975,0,0,34146.863,23742.846,2.5,2.7,3.7,3.7,0.0,0.0,3.0,,8.905908,15.84
2023-01-18 04:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,8.502501,0.85249996,0,0,34249.465,25200.0,1.35,2.6,0.0,0.0,0.0,0.0,0.0,,23.664352,45.719997
2023-01-19 04:00:00+00:00,Hampshire,42.3389,-72.6417,63.0,4.6525,0.052500002,0,0,34355.91,0.0,1.1,2.7,12.0,12.0,0.0,0.0,9.0,,11.609651,36.36
2023-01-20 04:00:00+00:00,Hampshire,42.3389,-72.6417,63.0,1.8025,0.1525,0,0,34466.098,0.0,2.4,2.8,6.4000006,6.4000006,0.0,0.0,9.0,,23.42491,38.88
2023-01-21 04:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,1.8525001,-0.3975,0,0,34579.816,17896.023,2.2,2.65,0.0,0.0,0.0,0.0,0.0,,16.645864,36.0
2023-01-22 04:00:00+00:00,Hampshire,42.3389,-72.6417,61.0,2.1525,-0.64750004,0,0,34696.867,0.0,2.0,2.7,4.2999997,4.2999997,0.0,0.0,3.0,,11.609651,30.599998
2023-01-23 04:00:00+00:00,Hampshire,42.3389,-72.6417,63.0,0.9025,-1.0475,0,0,34817.06,1473.5728,1.15,2.95,25.400002,25.400002,0.0,0.0,19.0,,21.316135,51.12
2023-01-24 04:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,2.9025,-2.4475,0,0,34940.195,27137.04,3.0,3.1,0.0,0.0,0.0,0.0,0.0,,20.16,42.48
2023-01-25 04:00:00+00:00,Hampshire,42.3389,-72.6417,61.0,1.2525,-1.5475,0,0,35066.082,1235.8834,1.45,3.1,7.8,7.8,0.0,0.0,8.0,,11.808878,34.56
2023-01-26 04:00:00+00:00,Hampshire,42.3389,-72.6417,65.0,6.7525,0.7025,0,0,35194.535,14824.779,3.15,3.15,26.900002,26.900002,0.0,0.0,7.0,,21.933426,45.0
2023-01-27 04:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,4.1025,-3.5475001,0,0,35325.367,23383.17,2.9,3.0,0.0,0.0,0.0,0.0,0.0,,13.049689,33.48
2023-01-28 04:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,9.4025,-1.2975,0,0,35458.395,30105.473,3.1,3.1,0.0,0.0,0.0,0.0,0.0,,20.371038,43.199997
2023-01-29 04:00:00+00:00,Hampshire,42.3389,-72.6417,45.0,7.6525,-2.0475001,0,0,35593.45,4544.0186,2.1,3.0,0.0,0.0,0.0,0.0,0.0,,11.620809,43.92
2023-01-30 04:00:00+00:00,Hampshire,42.3389,-72.6417,45.0,8.4025,-0.2975,0,0,35730.348,30231.824,3.1,3.1,0.0,0.0,0.0,0.0,0.0,,11.183201,23.4
2023-01-31 04:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,3.5024998,-4.5975,0,0,35868.918,27523.574,3.1,3.15,0.0,0.0,0.0,0.0,0.0,,18.11841,29.519999
2023-02-01 04:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,-0.4475,-6.8475,0,0,36009.0,30364.453,3.15,3.15,0.0,0.0,0.0,0.0,0.0,,15.937878,27.0
2023-02-02 04:00:00+00:00,Hampshire,42.3389,-72.6417,45.0,2.3525,-7.4474998,0,0,36150.42,30432.922,3.2,3.2,0.0,0.0,0.0,0.0,0.0,,19.652176,38.16
2023-02-03 04:00:00+00:00,Hampshire,42.3389,-72.6417,2.0,0.2525,-19.7475,0,0,36293.023,30502.725,3.2,3.2,0.0,0.0,0.0,0.0,0.0,,33.481934,74.159996
2023-02-04 04:00:00+00:00,Hampshire,42.3389,-72.6417,45.0,-10.8975,-23.5475,0,0,36436.65,30573.793,3.0,3.1,0.0,0.0,0.0,0.0,0.0,,27.0024,56.519997
2023-02-05 04:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,8.252501,-11.747499,0,0,36581.14,25200.0,3.2,3.25,0.0,0.0,0.0,0.0,0.0,,20.957443,42.48
2023-02-06 04:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,7.6025,-3.1975,0,0,36726.348,27295.037,2.7,3.25,0.0,0.0,0.0,0.0,0.0,,25.509243,50.76
2023-02-07 04:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,4.5525002,-7.5975,0,0,36872.586,30794.04,2.95,3.45,0.0,0.0,0.0,0.0,0.0,,18.692286,44.639996
2023-02-08 04:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,8.3525,-0.5475,0,0,37021.188,29872.03,3.45,3.45,0.0,0.0,0.0,0.0,0.0,,21.897945,35.28
2023-02-09 04:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,5.2025003,-5.1974998,0,0,37172.09,3600.0,1.9,3.55,0.0,0.0,0.0,0.0,0.0,,10.483357,16.56
2023-02-10 04:00:00+00:00,Hampshire,42.3389,-72.6417,45.0,12.9525,1.6025001,0,0,37325.113,25494.295,3.65,3.65,0.0,0.0,0.0,0.0,0.0,,23.749088,44.639996
2023-02-11 04:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,5.7025003,-1.9975,0,0,37480.086,33232.863,3.6,3.6,0.0,0.0,0.0,0.0,0.0,,22.768396,60.120003
2023-02-12 04:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,9.5525,-6.5474997,0,0,37636.83,31196.775,3.3,3.75,0.0,0.0,0.0,0.0,0.0,,7.4128532,14.759999
2023-02-13 04:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,9.3025,-2.1475,0,0,37795.176,33758.54,3.75,3.75,0.0,0.0,0.0,0.0,0.0,,20.418695,36.36
2023-02-14 04:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,10.752501,-0.3975,0,0,37954.97,34523.688,3.75,3.75,0.0,0.0,0.0,0.0,0.0,,21.915691,51.48
2023-02-15 04:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,16.3025,-2.3475,0,0,38116.047,28041.336,3.9,3.9,0.0,0.0,0.0,0.0,0.0,,26.27753,50.039997
2023-02-16 04:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,13.9525,3.7524998,0,0,38278.242,17332.07,2.75,3.95,0.0,0.0,0.0,0.0,0.0,,16.09969,26.64
2023-02-17 04:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,14.1025,-1.9975,0,0,38441.406,0.0,1.15,4.0,0.0,0.0,0.0,0.0,0.0,,25.264202,48.239998
2023-02-18 04:00:00+00:00,Hampshire,42.3389,-72.6417,1.0,4.0025,-5.6974998,0,0,38605.39,35212.05,3.95,3.95,0.0,0.0,0.0,0.0,0.0,,23.773632,42.839996
2023-02-19 04:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,7.6025,-5.0474997,0,0,38770.043,26807.346,3.0,4.0,0.0,0.0,0.0,0.0,0.0,,19.839235,47.88
2023-02-20 04:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,14.502501,-0.8475,0,0,38935.22,18970.668,3.4,4.0,0.0,0.0,0.0,0.0,0.0,,21.96295,38.519997
2023-02-21 04:00:00+00:00,Hampshire,42.3389,-72.6417,55.0,4.6525,0.6525,0,0,39100.766,0.0,1.4,3.95,3.4000003,3.4000003,0.0,0.0,6.0,,9.339208,26.28
2023-02-22 04:00:00+00:00,Hampshire,42.3389,-72.6417,61.0,4.7025003,-2.3975,0,0,39266.555,14102.992,3.05,4.25,3.9,3.9,0.0,0.0,4.0,,11.090103,18.72
2023-02-23 04:00:00+00:00,Hampshire,42.3389,-72.6417,63.0,0.1025,-2.2975001,0,0,39432.44,0.0,0.8,4.75,11.399998,11.399998,0.0,0.0,11.0,,16.24394,32.399998
2023-02-24 04:00:00+00:00,Hampshire,42.3389,-72.6417,56.0,0.9025,-9.1475,0,0,39598.285,32989.12,4.5,4.7,0.8,0.8,0.0,0.0,2.0,,30.962091,66.24
2023-02-25 04:00:00+00:00,Hampshire,42.3389,-72.6417,51.0,-6.7475,-13.5475,0,0,39763.96,4565.998,2.6,4.5,0.8000001,0.8000001,0.0,0.0,3.0,,10.495713,31.319998
2023-02-26 04:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,2.8525,-10.8975,0,0,39929.32,7422.4746,3.45,4.55,0.0,0.0,0.0,0.0,0.0,,11.631956,46.8
2023-02-27 04:00:00+00:00,Hampshire,42.3389,-72.6417,63.0,2.2024999,-3.8975,0,0,40094.684,36006.96,3.75,4.75,3.6,3.6,0.0,0.0,1.0,,12.979984,39.96
2023-02-28 04:00:00+00:00,Hampshire,42.3389,-72.6417,61.0,0.80249995,-3.8975,0,0,40261.332,0.0,2.2,5.05,16.899998,16.899998,0.0,0.0,18.0,,14.799459,34.56
