,date,county,latitude,longitude,weather_code,daylight_duration,sunshine_duration,temperature_2m_max,temperature_2m_min,uv_index_max,precipitation_probability_max,aqi
8035,2024-03-08 05:00:00+00:00,Hampshire,42.3389,-72.6417,2.0,41774.46,37831.676,12.4525,-0.1975,4.9,0.0,2.0
8036,2024-03-09 05:00:00+00:00,Hampshire,42.3389,-72.6417,61.0,41946.4,0.0,5.8525,0.3025,3.5,0.0,2.0
8037,2024-03-10 05:00:00+00:00,Hampshire,42.3389,-72.6417,63.0,42117.89,13407.537,7.7525,1.0525,4.4,0.0,2.0
8038,2024-03-11 05:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,42288.816,38820.094,6.8025002,-0.7975,4.95,0.0,2.0
8039,2024-03-12 05:00:00+00:00,Hampshire,42.3389,-72.6417,0.0,42459.06,39071.914,13.002501,2.1025,5.05,0.0,2.0
8040,2024-03-13 05:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,42628.957,38419.367,16.8025,-0.7475,5.1,0.0,2.0
8041,2024-03-14 05:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,42799.688,39322.73,19.7525,0.45250002,5.2,0.0,2.0
8042,2024-03-15 05:00:00+00:00,Hampshire,42.3389,-72.6417,51.0,42971.215,3695.6301,9.2025,6.0525002,2.6,0.0,2.0
8043,2024-03-16 05:00:00+00:00,Hampshire,42.3389,-72.6417,45.0,43143.43,29572.057,12.9025,-0.2975,5.15,0.0,2.0
8044,2024-03-17 05:00:00+00:00,Hampshire,42.3389,-72.6417,53.0,43316.23,22198.154,12.4525,2.6525,5.2,0.0,2.0
8045,2024-03-18 05:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,43489.504,38951.082,7.5025,0.1025,5.25,0.0,2.0
8046,2024-03-19 05:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,43663.145,35179.727,5.7025003,0.052500002,5.25,0.0,2.0
8047,2024-03-20 05:00:00+00:00,Hampshire,42.3389,-72.6417,53.0,43837.043,14450.863,9.9525,-0.94750005,5.05,0.0,2.0
8048,2024-03-21 05:00:00+00:00,Hampshire,42.3389,-72.6417,2.0,44011.094,40145.574,2.1025,-3.0475001,5.4,0.0,2.0
8049,2024-03-22 05:00:00+00:00,Hampshire,42.3389,-72.6417,53.0,44185.19,40932.85,3.6525,-5.3975,5.15,0.0,2.0
8050,2024-03-23 05:00:00+00:00,Hampshire,42.3389,-72.6417,65.0,44359.227,0.0,1.1525,-1.2475,0.8000000000000007,0.0,2.0
8051,2024-03-24 05:00:00+00:00,Hampshire,42.3389,-72.6417,0.0,44533.09,41280.29,5.3525,-5.4474998,6.25,0.0,2.0
8052,2024-03-25 05:00:00+00:00,Hampshire,42.3389,-72.6417,45.0,44706.68,41453.25,8.0525,-1.2475,5.35,0.0,2.0
8053,2024-03-26 05:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,44879.88,10554.875,7.4525003,-0.047500003,2.3,0.0,2.0
8054,2024-03-27 05:00:00+00:00,Hampshire,42.3389,-72.6417,51.0,45052.582,12852.004,13.1525,3.1025,5.15,0.0,2.0
8055,2024-03-28 05:00:00+00:00,Hampshire,42.3389,-72.6417,61.0,45224.676,0.0,10.6025,6.4525003,1.35,0.0,2.0
8056,2024-03-29 05:00:00+00:00,Hampshire,42.3389,-72.6417,51.0,45396.05,34340.855,11.9025,3.0024998,5.0,0.0,2.0
8057,2024-03-30 05:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,45566.59,42306.297,13.4525,2.9025,5.9,0.0,2.0
8058,2024-03-31 05:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,45736.18,40289.598,13.0525,3.5024998,4.85,0.0,2.0
8059,2024-04-01 05:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,45904.707,33226.727,13.3025,-0.1975,4.8,0.0,2.0
8060,2024-04-02 05:00:00+00:00,Hampshire,42.3389,-72.6417,61.0,46072.484,18861.953,11.502501,2.3025,3.4,0.0,2.0
8061,2024-04-03 05:00:00+00:00,Hampshire,42.3389,-72.6417,63.0,46240.617,0.0,5.6025,1.4025,1.2,0.0,2.0
8062,2024-04-04 05:00:00+00:00,Hampshire,42.3389,-72.6417,63.0,46409.08,0.0,2.6525,-0.5975,4.35,0.0,2.0
8063,2024-04-05 05:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,46577.766,3721.03,7.1025,0.2525,5.5,0.0,2.0
8064,2024-04-06 05:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,46746.57,27069.957,8.8025,2.8525,5.35,0.0,2.0
8065,2024-04-07 05:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,46915.38,40071.69,12.9025,1.9525,5.5,0.0,2.0
8066,2024-04-08 05:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,47084.098,43060.812,19.6525,-0.9975,5.8,0.0,2.0
8067,2024-04-09 05:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,47252.6,43116.086,24.3025,1.5525,6.35,0.0,2.0
8068,2024-04-10 05:00:00+00:00,Hampshire,42.3389,-72.6417,51.0,47420.793,23291.543,17.8025,6.6525,4.4,0.0,2.0
8069,2024-04-11 05:00:00+00:00,Hampshire,42.3389,-72.6417,61.0,47588.555,0.0,13.1525,8.5525,0.85,0.0,2.0
8070,2024-04-12 05:00:00+00:00,Hampshire,42.3389,-72.6417,63.0,47755.766,3080.5745,17.0525,10.9525,1.65,0.0,2.0
8071,2024-04-13 05:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,47922.316,23957.371,10.7025,6.6525,5.8,0.0,2.0
8072,2024-04-14 05:00:00+00:00,Hampshire,42.3389,-72.6417,53.0,48088.082,22918.707,13.3025,5.3525,4.8,0.0,2.0
8073,2024-04-15 05:00:00+00:00,Hampshire,42.3389,-72.6417,45.0,48252.94,36000.0,20.4025,4.5525002,6.6,0.0,2.0
8074,2024-04-16 05:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,48416.777,43814.906,19.2525,3.3025,6.6,0.0,2.0
8075,2024-04-17 05:00:00+00:00,Hampshire,42.3389,-72.6417,51.0,48579.46,43967.688,17.9025,2.7524998,5.9,0.0,2.0
8076,2024-04-18 05:00:00+00:00,Hampshire,42.3389,-72.6417,53.0,48740.855,0.0,8.5525,5.9025,0.8000000000000007,0.0,2.0
8077,2024-04-19 05:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,48900.836,39600.0,16.6025,5.8525,6.0,0.0,2.0
8078,2024-04-20 05:00:00+00:00,Hampshire,42.3389,-72.6417,55.0,49059.266,14400.0,15.8025,5.4025,4.95,0.0,2.0
8079,2024-04-21 05:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,49216.004,44898.926,10.4025,0.60249996,4.65,0.0,2.0
8080,2024-04-22 05:00:00+00:00,Hampshire,42.3389,-72.6417,1.0,49371.34,45311.586,14.2025,1.8525001,6.65,0.0,2.0
8081,2024-04-23 05:00:00+00:00,Hampshire,42.3389,-72.6417,2.0,49526.35,45101.234,19.5525,-1.2975,6.8,0.0,2.0
8082,2024-04-24 05:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,49681.004,23773.367,17.5025,2.7524998,6.05,0.0,2.0
8083,2024-04-25 05:00:00+00:00,Hampshire,42.3389,-72.6417,0.0,49835.164,45733.39,15.0525,-1.7975,6.8,0.0,2.0
8084,2024-04-26 05:00:00+00:00,Hampshire,42.3389,-72.6417,0.0,49988.727,45798.035,17.1525,-1.3974999,6.85,0.0,2.0
8085,2024-04-27 05:00:00+00:00,Hampshire,42.3389,-72.6417,51.0,50141.562,38460.973,19.2025,0.20250002,6.55,0.0,2.0
8086,2024-04-28 05:00:00+00:00,Hampshire,42.3389,-72.6417,53.0,50293.56,27769.98,22.0025,6.2525,7.2,0.0,2.0
8087,2024-04-29 05:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,50444.582,29645.021,23.7525,14.6025,5.4,0.0,2.0
8088,2024-04-30 05:00:00+00:00,Hampshire,42.3389,-72.6417,61.0,50594.5,17078.098,21.0025,12.5525,5.35,0.0,2.0
8089,2024-05-01 05:00:00+00:00,Hampshire,42.3389,-72.6417,51.0,50743.184,14979.726,19.9525,10.752501,4.15,0.0,2.0
8090,2024-05-02 05:00:00+00:00,Hampshire,42.3389,-72.6417,45.0,50890.508,25200.0,25.4025,10.6525,7.25,0.0,2.0
8091,2024-05-03 05:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,51036.324,27546.53,19.3525,10.3525,6.85,0.0,2.0
8092,2024-05-04 05:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,51180.49,46379.336,21.2525,7.1025,6.7,0.0,2.0
8093,2024-05-05 05:00:00+00:00,Hampshire,42.3389,-72.6417,63.0,51322.863,0.0,11.4025,9.2025,2.2,0.0,2.0
8094,2024-05-06 05:00:00+00:00,Hampshire,42.3389,-72.6417,45.0,51463.305,26934.172,23.7525,9.252501,5.4,0.0,2.0
8095,2024-05-07 05:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,51601.652,47486.344,26.7525,9.252501,7.45,0.0,2.0
8096,2024-05-08 05:00:00+00:00,Hampshire,42.3389,-72.6417,61.0,51737.766,10490.456,19.0025,9.6025,5.7,0.0,2.0
8097,2024-05-09 05:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,51871.477,39600.0,20.5025,12.002501,7.15,0.0,2.0
8098,2024-05-10 05:00:00+00:00,Hampshire,42.3389,-72.6417,53.0,52002.63,23192.908,16.9025,8.8525,3.3,0.0,2.0
8099,2024-05-11 05:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,52131.07,36219.145,17.4525,6.3025002,7.0,0.0,2.0
8100,2024-05-12 05:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,52257.008,31585.266,16.2025,8.3525,5.15,0.0,2.0
8101,2024-05-13 05:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,52381.41,46305.836,22.1525,5.7525,7.3,0.0,2.0
8102,2024-05-14 05:00:00+00:00,Hampshire,42.3389,-72.6417,45.0,52504.215,34887.91,28.2025,11.3525,7.3,0.0,2.0
8103,2024-05-15 05:00:00+00:00,Hampshire,42.3389,-72.6417,53.0,52625.316,0.0,19.9525,15.6025,0.85,0.0,2.0
8104,2024-05-16 05:00:00+00:00,Hampshire,42.3389,-72.6417,63.0,52744.582,6022.6045,19.6525,13.5525,3.65,0.0,2.0
8105,2024-05-17 05:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,52861.9,48627.445,23.8025,11.0525,7.35,0.0,2.0
8106,2024-05-18 05:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,52977.137,12595.976,19.2525,14.002501,3.35,0.0,2.0
8107,2024-05-19 05:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,53090.176,20822.908,21.3025,13.1025,5.3,0.0,2.0
8108,2024-05-20 05:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,53200.875,34498.96,27.1025,11.6025,7.6,0.0,2.0
8109,2024-05-21 05:00:00+00:00,Hampshire,42.3389,-72.6417,45.0,53309.117,29302.402,31.0025,14.0525,7.65,0.0,2.0
8110,2024-05-22 05:00:00+00:00,Hampshire,42.3389,-72.6417,45.0,53414.766,49163.02,33.4025,14.752501,7.7,0.0,2.0
8111,2024-05-23 05:00:00+00:00,Hampshire,42.3389,-72.6417,51.0,53517.684,35416.223,28.1025,16.2025,6.75,0.0,2.0
8112,2024-05-24 05:00:00+00:00,Hampshire,42.3389,-72.6417,1.0,53617.74,49445.543,29.5525,10.3525,7.6,0.0,2.0
8113,2024-05-25 05:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,53714.79,49371.16,28.6025,11.752501,6.85,0.0,2.0
8114,2024-05-26 05:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,53808.703,46800.0,30.1025,17.8025,7.55,0.0,2.0
8115,2024-05-27 05:00:00+00:00,Hampshire,42.3389,-72.6417,65.0,53899.336,0.0,23.3025,20.2525,6.15,0.0,2.0
8116,2024-05-28 05:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,53986.55,42439.29,27.0025,17.3025,6.8,0.0,2.0
8117,2024-05-29 05:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,54070.2,46800.0,24.7525,15.002501,7.55,0.0,2.0
8118,2024-05-30 05:00:00+00:00,Hampshire,42.3389,-72.6417,65.0,54150.145,23540.498,20.8025,10.752501,7.2,0.0,2.0
8119,2024-05-31 05:00:00+00:00,Hampshire,42.3389,-72.6417,2.0,54226.25,49859.973,24.1525,8.1025,7.0,0.0,2.0
8120,2024-06-01 05:00:00+00:00,Hampshire,42.3389,-72.6417,1.0,54298.605,49829.926,28.4025,9.4025,7.6,0.0,2.0
8121,2024-06-02 05:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,54367.81,49773.49,28.7525,10.3025,7.6,0.0,2.0
8122,2024-06-03 05:00:00+00:00,Hampshire,42.3389,-72.6417,2.0,54433.83,49890.926,30.8525,17.0525,7.65,0.0,2.0
8123,2024-06-04 05:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,54496.613,49929.47,28.4025,14.5525,6.9,0.0,2.0
8124,2024-06-05 05:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,54556.082,49967.02,29.3025,16.4525,7.7,0.0,2.0
8125,2024-06-06 05:00:00+00:00,Hampshire,42.3389,-72.6417,63.0,54612.188,1858.2876,24.4525,19.4025,5.65,0.0,2.0
8126,2024-06-07 05:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,54664.855,34562.75,27.3525,15.6025,7.65,0.0,2.0
8127,2024-06-08 05:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,54714.027,45663.715,22.7525,13.002501,6.85,0.0,2.0
8128,2024-06-09 05:00:00+00:00,Hampshire,42.3389,-72.6417,63.0,54759.645,23839.014,21.3525,13.3025,6.7,0.0,2.0
8129,2024-06-10 05:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,54801.65,49014.086,22.4025,12.6525,7.2,0.0,2.0
8130,2024-06-11 05:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,54839.98,46017.406,22.1025,12.002501,5.2,0.0,2.0
8131,2024-06-12 05:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,54874.58,46909.45,25.4525,13.252501,7.7,0.0,2.0
8132,2024-06-13 05:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,54905.39,49957.04,30.0025,11.7025,7.8,0.0,2.0
8133,2024-06-14 05:00:00+00:00,Hampshire,42.3389,-72.6417,65.0,54932.363,29448.73,27.1525,17.2525,6.35,0.0,2.0
8134,2024-06-15 05:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,54955.44,50269.344,24.5525,14.6525,7.65,0.0,2.0
8135,2024-06-16 05:00:00+00:00,Hampshire,42.3389,-72.6417,1.0,54974.58,50458.664,23.8525,8.9025,7.6,0.0,2.0
8136,2024-06-17 05:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,54989.72,48067.684,28.8525,13.5525,6.45,0.0,2.0
8137,2024-06-18 05:00:00+00:00,Hampshire,42.3389,-72.6417,95.0,55000.824,50326.344,33.2525,17.4525,7.9,0.0,2.0
8138,2024-06-19 05:00:00+00:00,Hampshire,42.3389,-72.6417,95.0,55007.84,41067.434,33.5525,20.1525,7.25,0.0,2.0
8139,2024-06-20 05:00:00+00:00,Hampshire,42.3389,-72.6417,95.0,55010.73,50353.66,33.0525,19.4525,7.3,0.0,2.0
8140,2024-06-21 05:00:00+00:00,Hampshire,42.3389,-72.6417,63.0,55009.45,36913.72,31.4525,19.9525,7.4,0.0,2.0
8141,2024-06-22 05:00:00+00:00,Hampshire,42.3389,-72.6417,63.0,55003.957,4744.341,26.5025,19.3025,7.2,0.0,2.0
8142,2024-06-23 05:00:00+00:00,Hampshire,42.3389,-72.6417,95.0,54994.316,9591.955,31.2525,17.9525,7.25,0.0,2.0
8143,2024-06-24 05:00:00+00:00,Hampshire,42.3389,-72.6417,3.0,54980.58,28757.568,24.5525,18.8025,7.4,0.0,2.0
8144,2024-06-25 05:00:00+00:00,Hampshire,42.3389,-72.6417,2.0,54962.79,50444.805,30.7025,15.252501,7.75,0.0,2.0
8145,2024-06-26 05:00:00+00:00,Hampshire,42.3389,-72.6417,53.0,54941.016,47023.05,32.5025,19.3025,7.05,0.0,2.0
8146,2024-06-27 05:00:00+00:00,Hampshire,42.3389,-72.6417,51.0,54915.316,50199.555,28.2025,16.4025,7.8,0.0,2.0
8147,2024-06-28 05:00:00+00:00,Hampshire,42.3389,-72.6417,2.0,54885.75,50516.96,25.5525,10.8525,7.75,0.0,2.0
8148,2024-06-29 05:00:00+00:00,Hampshire,42.3389,-72.6417,53.0,54852.37,0.0,23.0025,17.0025,7.1,0.0,2.0
8149,2024-06-30 05:00:00+00:00,Hampshire,42.3389,-72.6417,95.0,54815.258,23568.404,30.7025,20.4525,6.8,0.0,2.0
9062,2024-03-01 05:00:00+00:00,Middlesex,42.4672,-71.2874,3.0,40554.312,36244.93,6.239,-6.161,4.45,0.0,2.0
9063,2024-03-02 05:00:00+00:00,Middlesex,42.4672,-71.2874,63.0,40726.83,7795.752,8.289,0.489,3.2,0.0,2.0
9064,2024-03-03 05:00:00+00:00,Middlesex,42.4672,-71.2874,61.0,40899.754,16468.666,14.089,7.089,3.65,0.0,2.0
9065,2024-03-04 05:00:00+00:00,Middlesex,42.4672,-71.2874,45.0,41072.957,7226.2793,10.289,4.439,4.1,0.0,2.0
9066,2024-03-05 05:00:00+00:00,Middlesex,42.4672,-71.2874,53.0,41246.32,0.0,5.689,3.539,1.3,0.0,2.0
9067,2024-03-06 05:00:00+00:00,Middlesex,42.4672,-71.2874,53.0,41419.72,0.0,11.889,4.739,4.1,0.0,2.0
9068,2024-03-07 05:00:00+00:00,Middlesex,42.4672,-71.2874,63.0,41593.027,0.0,7.289,4.189,0.8000000000000007,0.0,2.0
9069,2024-03-08 05:00:00+00:00,Middlesex,42.4672,-71.2874,3.0,41766.13,37924.0,10.789,-0.261,4.9,0.0,2.0
9070,2024-03-09 05:00:00+00:00,Middlesex,42.4672,-71.2874,61.0,41938.902,0.0,5.089,-2.511,2.75,0.0,2.0
9071,2024-03-10 05:00:00+00:00,Middlesex,42.4672,-71.2874,63.0,42111.227,22001.232,9.839,3.489,4.9,0.0,2.0
9072,2024-03-11 05:00:00+00:00,Middlesex,42.4672,-71.2874,51.0,42282.98,31546.652,6.739,-0.111,4.95,0.0,2.0
9073,2024-03-12 05:00:00+00:00,Middlesex,42.4672,-71.2874,0.0,42454.05,39009.52,12.339,1.689,4.95,0.0,2.0
9074,2024-03-13 05:00:00+00:00,Middlesex,42.4672,-71.2874,1.0,42624.766,38931.414,14.488999,0.039,5.1,0.0,2.0
9075,2024-03-14 05:00:00+00:00,Middlesex,42.4672,-71.2874,3.0,42796.32,39107.56,16.289,1.689,5.15,0.0,2.0
9076,2024-03-15 05:00:00+00:00,Middlesex,42.4672,-71.2874,51.0,42968.68,0.0,6.489,3.739,2.6,0.0,2.0
9077,2024-03-16 05:00:00+00:00,Middlesex,42.4672,-71.2874,45.0,43141.73,38303.117,13.988999,2.139,4.8,0.0,2.0
9078,2024-03-17 05:00:00+00:00,Middlesex,42.4672,-71.2874,53.0,43315.367,18811.535,14.589,4.539,5.25,0.0,2.0
9079,2024-03-18 05:00:00+00:00,Middlesex,42.4672,-71.2874,3.0,43489.477,39128.1,9.389,1.889,5.3,0.0,2.0
9080,2024-03-19 05:00:00+00:00,Middlesex,42.4672,-71.2874,3.0,43663.953,31648.426,7.189,-0.011,5.2,0.0,2.0
9081,2024-03-20 05:00:00+00:00,Middlesex,42.4672,-71.2874,61.0,43838.695,22649.926,10.938999,0.18900001,4.45,0.0,2.0
9082,2024-03-21 05:00:00+00:00,Middlesex,42.4672,-71.2874,1.0,44013.59,40753.96,4.039,-2.861,5.4,0.0,2.0
9083,2024-03-22 05:00:00+00:00,Middlesex,42.4672,-71.2874,51.0,44188.527,40782.855,4.289,-3.911,5.6,0.0,2.0
9084,2024-03-23 05:00:00+00:00,Middlesex,42.4672,-71.2874,63.0,44363.402,0.0,3.6890001,-0.661,0.8000000000000007,0.0,2.0
9085,2024-03-24 05:00:00+00:00,Middlesex,42.4672,-71.2874,3.0,44538.11,41278.19,5.339,-4.111,5.1,0.0,2.0
9086,2024-03-25 05:00:00+00:00,Middlesex,42.4672,-71.2874,3.0,44712.535,39255.215,6.589,-1.7609999,4.6,0.0,2.0
9087,2024-03-26 05:00:00+00:00,Middlesex,42.4672,-71.2874,45.0,44886.58,0.0,4.089,0.589,2.45,0.0,2.0
9088,2024-03-27 05:00:00+00:00,Middlesex,42.4672,-71.2874,53.0,45060.117,9355.269,13.738999,2.089,5.0,0.0,2.0
9089,2024-03-28 05:00:00+00:00,Middlesex,42.4672,-71.2874,61.0,45233.043,0.0,10.539,7.089,3.75,0.0,2.0
9090,2024-03-29 05:00:00+00:00,Middlesex,42.4672,-71.2874,55.0,45405.25,8408.109,9.589,2.789,2.4,0.0,2.0
9091,2024-03-30 05:00:00+00:00,Middlesex,42.4672,-71.2874,3.0,45576.62,42133.883,13.938999,2.4390001,5.9,0.0,2.0
9092,2024-03-31 05:00:00+00:00,Middlesex,42.4672,-71.2874,3.0,45747.035,40331.754,14.738999,4.189,4.3,0.0,2.0
9093,2024-04-01 05:00:00+00:00,Middlesex,42.4672,-71.2874,3.0,45916.383,38667.17,14.539,0.889,4.5,0.0,2.0
9094,2024-04-02 05:00:00+00:00,Middlesex,42.4672,-71.2874,53.0,46084.977,28729.18,10.039,3.239,4.75,0.0,2.0
9095,2024-04-03 05:00:00+00:00,Middlesex,42.4672,-71.2874,63.0,46253.93,1748.9332,6.489,1.339,1.5,0.0,2.0
9096,2024-04-04 05:00:00+00:00,Middlesex,42.4672,-71.2874,63.0,46423.215,0.0,1.339,0.589,0.8000000000000007,0.0,2.0
9097,2024-04-05 05:00:00+00:00,Middlesex,42.4672,-71.2874,51.0,46592.727,10546.05,5.589,-0.061,4.7,0.0,2.0
9098,2024-04-06 05:00:00+00:00,Middlesex,42.4672,-71.2874,51.0,46762.355,13053.973,6.389,1.289,3.35,0.0,2.0
9099,2024-04-07 05:00:00+00:00,Middlesex,42.4672,-71.2874,3.0,46931.996,26354.326,9.238999,0.93899995,3.1,0.0,2.0
9100,2024-04-08 05:00:00+00:00,Middlesex,42.4672,-71.2874,3.0,47101.54,42687.113,19.239,0.139,6.4,0.0,2.0
9101,2024-04-09 05:00:00+00:00,Middlesex,42.4672,-71.2874,3.0,47270.88,43151.04,19.838999,4.639,6.35,0.0,2.0
9102,2024-04-10 05:00:00+00:00,Middlesex,42.4672,-71.2874,3.0,47439.9,32610.879,16.689,2.6890001,5.65,0.0,2.0
9103,2024-04-11 05:00:00+00:00,Middlesex,42.4672,-71.2874,53.0,47608.484,0.0,11.639,6.939,1.5,0.0,2.0
9104,2024-04-12 05:00:00+00:00,Middlesex,42.4672,-71.2874,63.0,47776.523,0.0,16.389,10.139,2.45,0.0,2.0
9105,2024-04-13 05:00:00+00:00,Middlesex,42.4672,-71.2874,3.0,47943.9,31892.049,12.839,7.889,5.25,0.0,2.0
9106,2024-04-14 05:00:00+00:00,Middlesex,42.4672,-71.2874,53.0,48110.492,32339.072,15.039,6.289,5.25,0.0,2.0
9107,2024-04-15 05:00:00+00:00,Middlesex,42.4672,-71.2874,45.0,48276.17,42623.934,21.588999,5.939,6.35,0.0,2.0
9108,2024-04-16 05:00:00+00:00,Middlesex,42.4672,-71.2874,2.0,48440.824,44780.613,19.539,5.139,6.55,0.0,2.0
9109,2024-04-17 05:00:00+00:00,Middlesex,42.4672,-71.2874,3.0,48604.316,35029.766,16.338999,4.889,6.25,0.0,2.0
9110,2024-04-18 05:00:00+00:00,Middlesex,42.4672,-71.2874,61.0,48766.52,11529.953,9.438999,5.889,1.0,0.0,2.0
9111,2024-04-19 05:00:00+00:00,Middlesex,42.4672,-71.2874,3.0,48927.305,41714.395,14.339,5.689,6.15,0.0,2.0
9112,2024-04-20 05:00:00+00:00,Middlesex,42.4672,-71.2874,61.0,49086.53,21600.0,15.589,6.639,4.65,0.0,2.0
9113,2024-04-21 05:00:00+00:00,Middlesex,42.4672,-71.2874,3.0,49244.06,41195.402,11.889,1.839,5.2,0.0,2.0
9114,2024-04-22 05:00:00+00:00,Middlesex,42.4672,-71.2874,0.0,49400.188,45598.402,13.789,1.4890001,6.7,0.0,2.0
9115,2024-04-23 05:00:00+00:00,Middlesex,42.4672,-71.2874,1.0,49555.98,45663.38,17.989,0.68899995,6.8,0.0,2.0
9116,2024-04-24 05:00:00+00:00,Middlesex,42.4672,-71.2874,45.0,49711.41,23037.242,17.338999,2.639,5.7,0.0,2.0
9117,2024-04-25 05:00:00+00:00,Middlesex,42.4672,-71.2874,0.0,49866.363,45854.867,13.438999,-0.81100005,6.8,0.0,2.0
9118,2024-04-26 05:00:00+00:00,Middlesex,42.4672,-71.2874,1.0,50020.707,45933.195,14.188999,-0.061,6.8,0.0,2.0
9119,2024-04-27 05:00:00+00:00,Middlesex,42.4672,-71.2874,3.0,50174.332,45995.164,19.539,2.039,6.45,0.0,2.0
9120,2024-04-28 05:00:00+00:00,Middlesex,42.4672,-71.2874,51.0,50327.1,24101.406,21.439,7.089,6.95,0.0,2.0
9121,2024-04-29 05:00:00+00:00,Middlesex,42.4672,-71.2874,3.0,50478.906,44175.164,22.739,11.988999,6.85,0.0,2.0
9122,2024-04-30 05:00:00+00:00,Middlesex,42.4672,-71.2874,61.0,50629.6,3758.488,13.988999,8.988999,6.05,0.0,2.0
9123,2024-05-01 05:00:00+00:00,Middlesex,42.4672,-71.2874,51.0,50779.055,707.0714,11.889,7.589,3.55,0.0,2.0
9124,2024-05-02 05:00:00+00:00,Middlesex,42.4672,-71.2874,45.0,50927.14,15501.043,22.489,8.938999,5.3,0.0,2.0
9125,2024-05-03 05:00:00+00:00,Middlesex,42.4672,-71.2874,3.0,51073.715,22707.162,15.988999,8.339,5.7,0.0,2.0
9126,2024-05-04 05:00:00+00:00,Middlesex,42.4672,-71.2874,3.0,51218.637,28357.152,14.339,6.539,6.45,0.0,2.0
9127,2024-05-05 05:00:00+00:00,Middlesex,42.4672,-71.2874,55.0,51361.76,898.78326,12.339,7.739,2.85,0.0,2.0
9128,2024-05-06 05:00:00+00:00,Middlesex,42.4672,-71.2874,51.0,51502.934,28800.0,24.539,8.889,6.3,0.0,2.0
9129,2024-05-07 05:00:00+00:00,Middlesex,42.4672,-71.2874,3.0,51642.02,47343.203,26.389,12.289,7.4,0.0,2.0
9130,2024-05-08 05:00:00+00:00,Middlesex,42.4672,-71.2874,61.0,51778.848,5420.4575,15.339,9.339,2.3,0.0,2.0
9131,2024-05-09 05:00:00+00:00,Middlesex,42.4672,-71.2874,45.0,51913.266,39019.055,19.588999,9.889,7.0,0.0,2.0
9132,2024-05-10 05:00:00+00:00,Middlesex,42.4672,-71.2874,3.0,52045.12,36788.133,15.589,6.989,6.85,0.0,2.0
9133,2024-05-11 05:00:00+00:00,Middlesex,42.4672,-71.2874,3.0,52174.242,19821.96,13.089,3.489,4.5,0.0,2.0
9134,2024-05-12 05:00:00+00:00,Middlesex,42.4672,-71.2874,51.0,52300.863,29422.38,15.389,3.789,6.15,0.0,2.0
9135,2024-05-13 05:00:00+00:00,Middlesex,42.4672,-71.2874,3.0,52425.926,46593.945,20.439,7.389,7.3,0.0,2.0
9136,2024-05-14 05:00:00+00:00,Middlesex,42.4672,-71.2874,3.0,52549.395,43065.68,26.689,11.789,7.2,0.0,2.0
9137,2024-05-15 05:00:00+00:00,Middlesex,42.4672,-71.2874,53.0,52671.15,16379.359,22.639,14.688999,5.7,0.0,2.0
