date,county,latitude,longitude,weather_code,temperature_2m_max,temperature_2m_min,sunrise,sunset,daylight_duration,sunshine_duration,uv_index_max,uv_index_clear_sky_max,precipitation_sum,rain_sum,showers_sum,snowfall_sum,precipitation_hours,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,Year
2023-07-14 05:00:00+00:00,Franklin,42.5795,-72.6151,3.0,81.0779,65.05791,0,0,54089.055,31643.797,7.0,7.75,0.0,0.0,0.0,0.0,0.0,,9.658037,22.369999,2023
2023-07-15 05:00:00+00:00,Franklin,42.5795,-72.6151,80.0,85.3979,72.4379,0,0,54003.652,31627.39,7.35,7.75,0.08661418,0.08661418,0.0,0.0,1.0,,7.5031257,17.4486,2023
2023-07-16 05:00:00+00:00,Franklin,42.5795,-72.6151,65.0,78.1079,72.4379,0,0,53915.598,0.0,3.8,7.65,3.0905511,3.0905511,0.0,0.0,4.0,,10.473366,21.0278,2023
2023-07-17 05:00:00+00:00,Franklin,42.5795,-72.6151,45.0,84.407906,69.1979,0,0,53824.684,42527.727,7.75,7.75,0.0,0.0,0.0,0.0,0.0,,8.420753,14.9879,2023
2023-07-18 05:00:00+00:00,Franklin,42.5795,-72.6151,3.0,80.7179,69.6479,0,0,53730.16,26700.898,7.7,7.75,0.0,0.0,0.0,0.0,0.0,,14.292313,21.2515,2023
2023-07-19 05:00:00+00:00,Franklin,42.5795,-72.6151,45.0,82.157906,65.1479,0,0,53632.14,47131.48,7.0,7.65,0.0,0.0,0.0,0.0,0.0,,7.1618943,16.330101,2023
2023-07-20 05:00:00+00:00,Franklin,42.5795,-72.6151,45.0,81.977905,58.9379,0,0,53530.785,46741.55,7.6,7.6,0.0,0.0,0.0,0.0,0.0,,4.479589,11.184999,2023
2023-07-21 05:00:00+00:00,Franklin,42.5795,-72.6151,51.0,73.2479,62.9879,0,0,53426.24,12020.08,7.55,7.55,0.031496063,0.031496063,0.0,0.0,2.0,,7.4663534,15.2116,2023
2023-07-22 05:00:00+00:00,Franklin,42.5795,-72.6151,45.0,78.3779,61.3679,0,0,53318.664,43392.18,7.6,7.6,0.0,0.0,0.0,0.0,0.0,,8.385021,15.8827,2023
2023-07-23 05:00:00+00:00,Franklin,42.5795,-72.6151,45.0,82.3379,56.7779,0,0,53208.203,46789.402,7.6,7.6,0.0,0.0,0.0,0.0,0.0,,7.1338906,9.395399,2023
2023-07-24 05:00:00+00:00,Franklin,42.5795,-72.6151,45.0,81.7979,60.3779,0,0,53095.023,39067.098,7.35,7.6,0.0,0.0,0.0,0.0,0.0,,6.905775,19.9093,2023
2023-07-25 05:00:00+00:00,Franklin,42.5795,-72.6151,45.0,82.3379,63.9779,0,0,52979.266,25227.217,7.55,7.55,0.0,0.0,0.0,0.0,0.0,,9.804596,11.4087,2023
2023-07-26 05:00:00+00:00,Franklin,42.5795,-72.6151,45.0,84.4979,62.807903,0,0,52861.074,45032.305,7.55,7.55,0.0,0.0,0.0,0.0,0.0,,9.621701,14.5405,2023
2023-07-27 05:00:00+00:00,Franklin,42.5795,-72.6151,3.0,84.1379,68.3879,0,0,52740.598,8714.284,6.75,7.6,0.0,0.0,0.0,0.0,0.0,,9.138905,27.5151,2023
2023-07-28 05:00:00+00:00,Franklin,42.5795,-72.6151,45.0,89.1779,68.9279,0,0,52617.977,42743.42,7.65,7.65,0.0,0.0,0.0,0.0,0.0,,9.17988,18.790798,2023
2023-07-29 05:00:00+00:00,Franklin,42.5795,-72.6151,65.0,84.6779,64.6079,0,0,52493.344,19197.18,7.65,7.65,0.6102362,0.6102362,0.0,0.0,2.0,,13.423863,26.1729,2023
2023-07-30 05:00:00+00:00,Franklin,42.5795,-72.6151,3.0,74.6879,58.0379,0,0,52366.848,41888.098,7.55,7.55,0.0,0.0,0.0,0.0,0.0,,9.822442,19.238201,2023
2023-07-31 05:00:00+00:00,Franklin,42.5795,-72.6151,3.0,76.4879,54.2579,0,0,52238.617,42546.695,7.4,7.4,0.0,0.0,0.0,0.0,0.0,,7.4361324,15.659,2023
2023-08-01 05:00:00+00:00,Franklin,42.5795,-72.6151,45.0,72.617905,55.157898,0,0,52108.78,42489.695,7.3,7.3,0.0,0.0,0.0,0.0,0.0,,10.798016,15.659,2023
2023-08-02 05:00:00+00:00,Franklin,42.5795,-72.6151,0.0,74.5979,49.1279,0,0,51977.47,46032.516,6.85,7.3,0.0,0.0,0.0,0.0,0.0,,4.3203645,10.9613,2023
2023-08-03 05:00:00+00:00,Franklin,42.5795,-72.6151,3.0,77.657906,52.1879,0,0,51844.816,38775.227,7.1,7.3,0.0,0.0,0.0,0.0,0.0,,11.625945,29.7521,2023
2023-08-04 05:00:00+00:00,Franklin,42.5795,-72.6151,3.0,75.4979,63.707905,0,0,51710.938,1562.2537,6.4,7.2,0.0,0.0,0.0,0.0,0.0,,9.347342,20.3567,2023
2023-08-05 05:00:00+00:00,Franklin,42.5795,-72.6151,45.0,81.0779,61.7279,0,0,51575.957,42260.582,7.3,7.3,0.0,0.0,0.0,0.0,0.0,,7.0064893,11.8561,2023
2023-08-06 05:00:00+00:00,Franklin,42.5795,-72.6151,2.0,81.5279,53.9879,0,0,51439.598,45803.293,7.35,7.4,0.0,0.0,0.0,0.0,0.0,,4.4290338,8.5006,2023
2023-08-07 05:00:00+00:00,Franklin,42.5795,-72.6151,65.0,70.907906,60.9179,0,0,51300.86,3600.0,1.55,7.25,0.7559055,0.7559055,0.0,0.0,6.0,,7.6058,24.159601,2023
2023-08-08 05:00:00+00:00,Franklin,42.5795,-72.6151,53.0,82.3379,67.30791,0,0,51159.824,18000.0,7.3,7.3,0.027559055,0.027559055,0.0,0.0,1.0,,8.84959,27.5151,2023
2023-08-09 05:00:00+00:00,Franklin,42.5795,-72.6151,3.0,81.0779,66.1379,0,0,51016.66,38188.016,7.15,7.25,0.0,0.0,0.0,0.0,0.0,,12.50521,25.0544,2023
2023-08-10 05:00:00+00:00,Franklin,42.5795,-72.6151,81.0,77.657906,58.5779,0,0,50871.504,21987.248,5.7,7.25,1.3464568,1.3464568,0.0,0.0,1.0,,11.052229,19.0145,2023
2023-08-11 05:00:00+00:00,Franklin,42.5795,-72.6151,0.0,78.4679,60.2879,0,0,50724.516,45510.57,7.2,7.2,0.0,0.0,0.0,0.0,0.0,,12.758746,24.607,2023
2023-08-12 05:00:00+00:00,Franklin,42.5795,-72.6151,45.0,80.5379,54.1679,0,0,50575.83,35365.93,7.05,7.15,0.0,0.0,0.0,0.0,0.0,,9.083983,23.2648,2023
2023-08-13 05:00:00+00:00,Franklin,42.5795,-72.6151,95.0,83.05791,66.1379,0,0,50425.586,33990.465,7.0,7.1,0.0,0.0,0.0,0.0,0.0,,11.340508,21.0278,2023
2023-08-14 05:00:00+00:00,Franklin,42.5795,-72.6151,3.0,81.1679,61.7279,0,0,50273.93,41730.945,7.25,7.25,0.0,0.0,0.0,0.0,0.0,,8.5006,15.8827,2023
2023-08-15 05:00:00+00:00,Franklin,42.5795,-72.6151,65.0,70.0979,65.2379,0,0,50120.992,0.0,1.45,7.05,0.9291339,0.9291339,0.0,0.0,9.0,,7.546353,13.1983,2023
2023-08-16 05:00:00+00:00,Franklin,42.5795,-72.6151,51.0,74.7779,66.9479,0,0,49966.906,6119.585,3.3,6.95,0.015748031,0.015748031,0.0,0.0,1.0,,6.8035703,10.5139,2023
2023-08-17 05:00:00+00:00,Franklin,42.5795,-72.6151,3.0,75.1379,68.2979,0,0,49811.797,0.0,5.75,7.0,0.0,0.0,0.0,0.0,0.0,,6.0852976,14.093101,2023
2023-08-18 05:00:00+00:00,Franklin,42.5795,-72.6151,65.0,79.6379,61.7279,0,0,49655.793,32400.0,6.3,6.95,0.46850392,0.46850392,0.0,0.0,2.0,,10.821162,26.3966,2023
2023-08-19 05:00:00+00:00,Franklin,42.5795,-72.6151,3.0,71.80791,59.567898,0,0,49499.023,40924.56,6.85,6.85,0.0,0.0,0.0,0.0,0.0,,9.83517,23.2648,2023
2023-08-20 05:00:00+00:00,Franklin,42.5795,-72.6151,3.0,81.617905,55.6979,0,0,49341.598,41747.758,7.1,7.1,0.0,0.0,0.0,0.0,0.0,,7.618947,12.5272,2023
2023-08-21 05:00:00+00:00,Franklin,42.5795,-72.6151,65.0,80.7179,60.4679,0,0,49183.65,12822.396,6.05,7.0,0.90944886,0.90944886,0.0,0.0,4.0,,8.142803,28.8573,2023
2023-08-22 05:00:00+00:00,Franklin,42.5795,-72.6151,3.0,76.9379,56.2379,0,0,49025.28,44845.375,6.85,6.95,0.0,0.0,0.0,0.0,0.0,,10.841952,23.2648,2023
2023-08-23 05:00:00+00:00,Franklin,42.5795,-72.6151,3.0,76.1279,50.7479,0,0,48866.61,42644.656,6.9,6.9,0.0,0.0,0.0,0.0,0.0,,5.5340323,13.869399,2023
2023-08-24 05:00:00+00:00,Franklin,42.5795,-72.6151,51.0,74.1479,50.2079,0,0,48707.75,37955.516,6.85,6.9,0.015748031,0.015748031,0.0,0.0,1.0,,9.496058,21.4752,2023
2023-08-25 05:00:00+00:00,Franklin,42.5795,-72.6151,63.0,73.6979,61.2779,0,0,48548.816,655.75836,0.5,6.7,0.3031496,0.3031496,0.0,0.0,4.0,,9.812248,23.0411,2023
2023-08-26 05:00:00+00:00,Franklin,42.5795,-72.6151,63.0,82.5179,66.9479,0,0,48389.5,32780.82,6.85,6.85,0.24015749,0.24015749,0.0,0.0,2.0,,7.499791,12.750899,2023
2023-08-27 05:00:00+00:00,Franklin,42.5795,-72.6151,3.0,78.2879,61.3679,0,0,48228.75,38563.38,6.7,6.7,0.0,0.0,0.0,0.0,0.0,,4.9214,11.184999,2023
2023-08-28 05:00:00+00:00,Franklin,42.5795,-72.6151,45.0,78.1079,63.707905,0,0,48066.633,28800.0,6.75,6.75,0.0,0.0,0.0,0.0,0.0,,7.214108,15.4353,2023
2023-08-29 05:00:00+00:00,Franklin,42.5795,-72.6151,3.0,80.80791,64.157906,0,0,47903.27,34018.508,6.5,6.75,0.0,0.0,0.0,0.0,0.0,,6.3153167,14.3168,2023
2023-08-30 05:00:00+00:00,Franklin,42.5795,-72.6151,63.0,79.2779,65.1479,0,0,47738.773,24385.986,6.6,6.65,0.3110236,0.3110236,0.0,0.0,2.0,,11.889818,26.3966,2023
2023-08-31 05:00:00+00:00,Franklin,42.5795,-72.6151,0.0,74.507904,52.907898,0,0,47573.27,43874.12,6.7,6.7,0.0,0.0,0.0,0.0,0.0,,11.452478,28.8573,2023
2023-09-01 05:00:00+00:00,Franklin,42.5795,-72.6151,0.0,74.9579,46.6079,0,0,47406.87,40375.867,6.6,6.6,0.0,0.0,0.0,0.0,0.0,,4.244409,9.1717,2023
2023-09-02 05:00:00+00:00,Franklin,42.5795,-72.6151,51.0,79.8179,48.9479,0,0,47239.695,36401.984,6.25,6.5,0.015748031,0.015748031,0.0,0.0,1.0,,11.406507,15.4353,2023
2023-09-03 05:00:00+00:00,Franklin,42.5795,-72.6151,61.0,85.0379,59.567898,0,0,47071.844,39614.613,6.5,6.5,0.07086614,0.07086614,0.0,0.0,1.0,,8.95359,13.6456995,2023
2023-09-04 05:00:00+00:00,Franklin,42.5795,-72.6151,45.0,87.1979,62.4479,0,0,46903.434,39600.0,6.45,6.45,0.0,0.0,0.0,0.0,0.0,,4.2503,8.5006,2023
2023-09-05 05:00:00+00:00,Franklin,42.5795,-72.6151,95.0,88.9979,65.1479,0,0,46734.58,39697.043,6.45,6.45,0.0,0.0,0.0,0.0,0.0,,5.5340323,10.5139,2023
2023-09-06 05:00:00+00:00,Franklin,42.5795,-72.6151,95.0,90.5279,64.7879,0,0,46565.37,39763.41,6.45,6.45,0.0,0.0,0.0,0.0,0.0,,4.8186455,9.395399,2023
2023-09-07 05:00:00+00:00,Franklin,42.5795,-72.6151,95.0,91.4279,66.8579,0,0,46395.918,38935.125,6.4,6.4,0.0,0.0,0.0,0.0,0.0,,10.116089,20.3567,2023
2023-09-08 05:00:00+00:00,Franklin,42.5795,-72.6151,95.0,85.0379,67.30791,0,0,46226.34,36000.0,5.8,6.3,0.42913386,0.42913386,0.0,0.0,4.0,,11.722392,16.5538,2023
2023-09-09 05:00:00+00:00,Franklin,42.5795,-72.6151,63.0,81.7979,67.2179,0,0,46056.715,32773.43,6.3,6.3,0.2559055,0.2559055,0.0,0.0,2.0,,8.003335,13.6456995,2023
2023-09-10 05:00:00+00:00,Franklin,42.5795,-72.6151,53.0,76.3979,68.0279,0,0,45887.156,3600.0,3.2,6.25,0.04330709,0.04330709,0.0,0.0,2.0,,5.1499605,12.3035,2023
2023-09-11 05:00:00+00:00,Franklin,42.5795,-72.6151,51.0,78.1079,68.117905,0,0,45717.766,11736.15,5.6,6.2,0.031496063,0.031496063,0.0,0.0,2.0,,6.949117,8.7243,2023
2023-09-12 05:00:00+00:00,Franklin,42.5795,-72.6151,45.0,80.4479,66.1379,0,0,45548.637,21104.557,6.0,6.1,0.0,0.0,0.0,0.0,0.0,,4.220763,8.5006,2023
2023-09-13 05:00:00+00:00,Franklin,42.5795,-72.6151,55.0,71.4479,64.9679,0,0,45379.87,4566.077,2.55,5.9,0.04330709,0.04330709,0.0,0.0,1.0,,6.3350954,11.184999,2023
2023-09-14 05:00:00+00:00,Franklin,42.5795,-72.6151,45.0,72.7979,56.3279,0,0,45211.562,39600.0,6.05,6.05,0.0,0.0,0.0,0.0,0.0,,9.50396,16.330101,2023
2023-09-15 05:00:00+00:00,Franklin,42.5795,-72.6151,3.0,68.5679,51.0179,0,0,45043.4,27531.137,4.7,6.0,0.0,0.0,0.0,0.0,0.0,,12.50521,27.067701,2023
2023-09-16 05:00:00+00:00,Franklin,42.5795,-72.6151,3.0,75.5879,57.2279,0,0,44874.32,27772.523,4.15,6.0,0.0,0.0,0.0,0.0,0.0,,13.459231,25.0544,2023
2023-09-17 05:00:00+00:00,Franklin,42.5795,-72.6151,3.0,78.1079,46.427902,0,0,44704.367,32061.938,5.95,5.95,0.0,0.0,0.0,0.0,0.0,,7.5031257,13.6456995,2023
2023-09-18 05:00:00+00:00,Franklin,42.5795,-72.6151,65.0,64.8779,59.747902,0,0,44533.65,0.0,1.9,5.65,1.2677164,1.2677164,0.0,0.0,19.0,,7.109297,16.5538,2023
2023-09-19 05:00:00+00:00,Franklin,42.5795,-72.6151,45.0,69.55791,57.317898,0,0,44362.27,39507.94,5.15,5.7,0.0,0.0,0.0,0.0,0.0,,13.691463,34.8972,2023
2023-09-20 05:00:00+00:00,Franklin,42.5795,-72.6151,0.0,71.7179,51.5579,0,0,44190.332,39443.664,5.7,5.7,0.0,0.0,0.0,0.0,0.0,,8.325127,15.8827,2023
2023-09-21 05:00:00+00:00,Franklin,42.5795,-72.6151,0.0,72.7979,43.3679,0,0,44017.945,39379.13,5.7,5.7,0.0,0.0,0.0,0.0,0.0,,5.222329,12.5272,2023
2023-09-22 05:00:00+00:00,Franklin,42.5795,-72.6151,3.0,71.8979,51.1079,0,0,43845.22,36372.266,5.2,5.65,0.0,0.0,0.0,0.0,0.0,,6.023307,14.9879,2023
2023-09-23 05:00:00+00:00,Franklin,42.5795,-72.6151,53.0,59.0279,50.4779,0,0,43672.246,0.0,1.7,5.6,0.07086614,0.07086614,0.0,0.0,6.0,,9.406046,16.7775,2023
2023-09-24 05:00:00+00:00,Franklin,42.5795,-72.6151,53.0,60.1079,53.3579,0,0,43499.145,0.0,1.0,5.45,0.047244094,0.047244094,0.0,0.0,4.0,,8.905957,18.5671,2023
2023-09-25 05:00:00+00:00,Franklin,42.5795,-72.6151,63.0,60.5579,53.3579,0,0,43326.008,0.0,1.8,5.5,0.7992125,0.7992125,0.0,0.0,16.0,,6.3350954,19.461899,2023
2023-09-26 05:00:00+00:00,Franklin,42.5795,-72.6151,45.0,65.6879,48.407898,0,0,43152.938,31195.986,5.0,5.45,0.0,0.0,0.0,0.0,0.0,,8.727168,19.9093,2023
2023-09-27 05:00:00+00:00,Franklin,42.5795,-72.6151,45.0,67.8479,44.0879,0,0,42980.043,39083.79,5.45,5.45,0.0,0.0,0.0,0.0,0.0,,6.3271914,12.5272,2023
2023-09-28 05:00:00+00:00,Franklin,42.5795,-72.6151,45.0,68.657906,43.6379,0,0,42807.426,36784.2,5.2,5.4,0.0,0.0,0.0,0.0,0.0,,4.58994,8.948,2023
2023-09-29 05:00:00+00:00,Franklin,42.5795,-72.6151,65.0,53.2679,50.117897,0,0,42635.188,0.0,0.65,5.1,2.2401574,2.2401574,0.0,0.0,14.0,,11.015947,21.0278,2023
2023-09-30 05:00:00+00:00,Franklin,42.5795,-72.6151,55.0,65.5979,52.9979,0,0,42463.438,16453.668,4.65,5.25,0.05905512,0.05905512,0.0,0.0,3.0,,7.074015,14.5405,2023
2023-10-01 05:00:00+00:00,Franklin,42.5795,-72.6151,45.0,75.0479,49.0379,0,0,42292.28,38151.92,5.3,5.3,0.0,0.0,0.0,0.0,0.0,,8.863716,19.0145,2023
2023-10-02 05:00:00+00:00,Franklin,42.5795,-72.6151,45.0,73.0679,52.7279,0,0,42121.824,36779.426,5.25,5.25,0.0,0.0,0.0,0.0,0.0,,6.9383073,11.6324,2023
2023-10-03 05:00:00+00:00,Franklin,42.5795,-72.6151,45.0,77.117905,47.5979,0,0,41952.164,38133.33,5.15,5.15,0.0,0.0,0.0,0.0,0.0,,7.546353,9.619101,2023
2023-10-04 05:00:00+00:00,Franklin,42.5795,-72.6151,45.0,81.4379,54.2579,0,0,41783.42,37109.863,5.1,5.1,0.0,0.0,0.0,0.0,0.0,,3.607054,8.5006,2023
2023-10-05 05:00:00+00:00,Franklin,42.5795,-72.6151,45.0,74.4179,57.7679,0,0,41615.25,25071.52,5.05,5.05,0.0,0.0,0.0,0.0,0.0,,9.125205,14.5405,2023
2023-10-06 05:00:00+00:00,Franklin,42.5795,-72.6151,51.0,66.227905,56.4179,0,0,41446.508,0.0,1.7,4.85,0.015748031,0.015748031,0.0,0.0,3.0,,4.703023,14.764199,2023
2023-10-07 05:00:00+00:00,Franklin,42.5795,-72.6151,63.0,69.7379,53.7179,0,0,41277.234,0.0,1.4,4.8,0.63779527,0.63779527,0.0,0.0,11.0,,7.927948,26.1729,2023
2023-10-08 05:00:00+00:00,Franklin,42.5795,-72.6151,3.0,61.1879,47.7779,0,0,41107.55,32977.18,3.5,4.75,0.0,0.0,0.0,0.0,0.0,,10.756226,28.409899,2023
2023-10-09 05:00:00+00:00,Franklin,42.5795,-72.6151,45.0,58.757896,40.3079,0,0,40937.57,37393.887,4.35,4.7,0.0,0.0,0.0,0.0,0.0,,9.804596,16.7775,2023
2023-10-10 05:00:00+00:00,Franklin,42.5795,-72.6151,3.0,60.737896,41.927902,0,0,40767.418,28005.738,4.55,4.65,0.0,0.0,0.0,0.0,0.0,,6.52192,19.6856,2023
2023-10-11 05:00:00+00:00,Franklin,42.5795,-72.6151,3.0,64.8779,45.4379,0,0,40597.21,23456.848,4.45,4.55,0.0,0.0,0.0,0.0,0.0,,8.518242,20.580399,2023
2023-10-12 05:00:00+00:00,Franklin,42.5795,-72.6151,45.0,64.9679,47.1479,0,0,40427.07,32738.754,4.3,4.6,0.0,0.0,0.0,0.0,0.0,,5.2223296,12.974601,2023
2023-10-13 05:00:00+00:00,Franklin,42.5795,-72.6151,45.0,61.6379,38.9579,0,0,40257.12,36914.29,4.55,4.55,0.0,0.0,0.0,0.0,0.0,,9.71229,16.1064,2023
2023-10-14 05:00:00+00:00,Franklin,42.5795,-72.6151,3.0,56.9579,40.4879,0,0,40087.484,22816.664,3.45,4.5,0.0,0.0,0.0,0.0,0.0,,5.733881,8.948,2023
2023-10-15 05:00:00+00:00,Franklin,42.5795,-72.6151,3.0,56.0579,42.9179,0,0,39918.293,25497.23,4.1,4.45,0.0,0.0,0.0,0.0,0.0,,11.240786,23.2648,2023
2023-10-16 05:00:00+00:00,Franklin,42.5795,-72.6151,3.0,58.3079,45.0779,0,0,39749.664,28693.602,1.6,4.35,0.0,0.0,0.0,0.0,0.0,,11.108682,23.7122,2023
2023-10-17 05:00:00+00:00,Franklin,42.5795,-72.6151,45.0,59.3879,43.1879,0,0,39581.742,22040.969,2.85,4.35,0.0,0.0,0.0,0.0,0.0,,3.9576569,8.948,2023
2023-10-18 05:00:00+00:00,Franklin,42.5795,-72.6151,3.0,59.2979,47.6879,0,0,39414.645,31117.059,3.9,4.25,0.0,0.0,0.0,0.0,0.0,,4.0328093,5.1450996,2023
2023-10-19 05:00:00+00:00,Franklin,42.5795,-72.6151,45.0,61.997902,44.4479,0,0,39248.51,20815.688,3.85,4.25,0.0,0.0,0.0,0.0,0.0,,11.258579,23.0411,2023
2023-10-20 05:00:00+00:00,Franklin,42.5795,-72.6151,63.0,58.6679,51.8279,0,0,39083.477,0.0,1.6,4.05,0.43700787,0.43700787,0.0,0.0,11.0,,4.8393707,16.7775,2023
2023-10-21 05:00:00+00:00,Franklin,42.5795,-72.6151,63.0,59.0279,53.6279,0,0,38919.688,0.0,1.5,3.95,0.9055118,0.9055118,0.0,0.0,14.0,,8.009584,39.8186,2023
2023-10-22 05:00:00+00:00,Franklin,42.5795,-72.6151,3.0,53.2679,44.4479,0,0,38757.28,33274.098,2.7,3.95,0.0,0.0,0.0,0.0,0.0,,11.548207,35.1209,2023
2023-10-23 05:00:00+00:00,Franklin,42.5795,-72.6151,3.0,57.4979,41.1179,0,0,38596.395,32400.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,9.906147,18.790798,2023
2023-10-24 05:00:00+00:00,Franklin,42.5795,-72.6151,45.0,59.0279,36.0779,0,0,38437.19,27090.121,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,8.704201,16.330101,2023
2023-10-25 05:00:00+00:00,Franklin,42.5795,-72.6151,3.0,68.5679,40.3079,0,0,38279.3,29556.53,3.55,4.0,0.0,0.0,0.0,0.0,0.0,,7.519781,12.750899,2023
2023-10-26 05:00:00+00:00,Franklin,42.5795,-72.6151,3.0,75.3179,51.8279,0,0,38121.46,32924.41,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,5.3874097,12.750899,2023
2023-10-27 05:00:00+00:00,Franklin,42.5795,-72.6151,45.0,78.2879,52.4579,0,0,37963.727,29289.715,3.95,3.95,0.0,0.0,0.0,0.0,0.0,,7.1092973,14.093101,2023
2023-10-28 05:00:00+00:00,Franklin,42.5795,-72.6151,3.0,78.55791,46.6979,0,0,37806.234,29329.008,3.85,3.85,0.0,0.0,0.0,0.0,0.0,,10.1284485,28.8573,2023
2023-10-29 05:00:00+00:00,Franklin,42.5795,-72.6151,55.0,50.657898,41.3879,0,0,37649.137,3600.0,0.45,3.7,0.18503939,0.18503939,0.0,0.0,10.0,,7.395645,16.1064,2023
2023-10-30 05:00:00+00:00,Franklin,42.5795,-72.6151,63.0,48.7679,42.9179,0,0,37492.57,0.0,0.3,3.6,0.5944882,0.5944882,0.0,0.0,15.0,,6.0440416,22.1463,2023
2023-10-31 05:00:00+00:00,Franklin,42.5795,-72.6151,3.0,48.047897,32.5679,0,0,37336.7,32772.934,3.65,3.65,0.0,0.0,0.0,0.0,0.0,,6.085298,18.3434,2023
2023-11-01 05:00:00+00:00,Franklin,42.5795,-72.6151,61.0,40.2179,32.2979,0,0,37181.668,7268.264,1.5,3.4,0.18897638,0.18897638,0.0,0.0,8.0,,5.188683,15.4353,2023
2023-11-02 05:00:00+00:00,Franklin,42.5795,-72.6151,2.0,46.0679,25.8179,0,0,37027.64,31685.682,3.5,3.5,0.0,0.0,0.0,0.0,0.0,,4.457191,10.290199,2023
2023-11-03 05:00:00+00:00,Franklin,42.5795,-72.6151,3.0,54.4379,30.1379,0,0,36874.77,32490.049,3.25,3.45,0.0,0.0,0.0,0.0,0.0,,10.263418,23.0411,2023
2023-11-04 05:00:00+00:00,Franklin,42.5795,-72.6151,3.0,54.5279,34.997902,0,0,36723.223,25229.572,2.5,3.4,0.0,0.0,0.0,0.0,0.0,,6.142592,8.7243,2023
2023-11-05 05:00:00+00:00,Franklin,42.5795,-72.6151,51.0,57.6779,40.3979,0,0,36573.164,31924.59,3.05,3.3,0.003937008,0.003937008,0.0,0.0,1.0,,10.0041685,20.3567,2023
2023-11-06 05:00:00+00:00,Franklin,42.5795,-72.6151,3.0,47.3279,31.2179,0,0,36424.76,30454.129,2.65,3.35,0.0,0.0,0.0,0.0,0.0,,4.1610603,12.750899,2023
2023-11-07 05:00:00+00:00,Franklin,42.5795,-72.6151,55.0,63.8879,44.4479,0,0,36278.203,28074.273,3.2,3.25,0.05905512,0.05905512,0.0,0.0,3.0,,9.461742,31.9891,2023
2023-11-08 05:00:00+00:00,Franklin,42.5795,-72.6151,3.0,46.5179,33.9179,0,0,36133.64,32235.496,3.3,3.3,0.0,0.0,0.0,0.0,0.0,,10.627515,23.7122,2023
2023-11-09 05:00:00+00:00,Franklin,42.5795,-72.6151,53.0,37.5179,33.4679,0,0,35991.277,0.0,0.7,3.25,0.047244094,0.047244094,0.0,0.0,4.0,,5.101145,13.422,2023
2023-11-10 05:00:00+00:00,Franklin,42.5795,-72.6151,45.0,49.3079,31.3979,0,0,35851.28,8635.814,2.2,3.25,0.0,0.0,0.0,0.0,0.0,,7.063396,18.3434,2023
2023-11-11 05:00:00+00:00,Franklin,42.5795,-72.6151,0.0,47.1479,31.3979,0,0,35713.855,31991.982,3.15,3.15,0.0,0.0,0.0,0.0,0.0,,9.827536,18.3434,2023
2023-11-12 05:00:00+00:00,Franklin,42.5795,-72.6151,3.0,40.8479,22.9379,0,0,35579.188,26684.273,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,5.6326222,12.750899,2023
2023-11-13 05:00:00+00:00,Franklin,42.5795,-72.6151,3.0,39.3179,17.537899,0,0,35447.46,14400.0,2.95,3.0,0.0,0.0,0.0,0.0,0.0,,4.9264812,8.948,2023
2023-11-14 05:00:00+00:00,Franklin,42.5795,-72.6151,45.0,45.8879,31.3079,0,0,35318.38,15729.079,2.65,2.9,0.0,0.0,0.0,0.0,0.0,,8.130503,18.3434,2023
2023-11-15 05:00:00+00:00,Franklin,42.5795,-72.6151,45.0,46.0679,25.457901,0,0,35190.676,28663.637,2.65,3.0,0.0,0.0,0.0,0.0,0.0,,8.804236,16.1064,2023
2023-11-16 05:00:00+00:00,Franklin,42.5795,-72.6151,3.0,56.867897,25.6379,0,0,35064.414,21392.848,2.9,2.9,0.0,0.0,0.0,0.0,0.0,,5.6636314,9.1717,2023
2023-11-17 05:00:00+00:00,Franklin,42.5795,-72.6151,3.0,60.2879,25.9979,0,0,34939.75,19715.84,2.5,2.9,0.0,0.0,0.0,0.0,0.0,,14.609169,33.1076,2023
2023-11-18 05:00:00+00:00,Franklin,42.5795,-72.6151,51.0,53.7179,31.2179,0,0,34816.844,17682.059,2.8,2.9,0.003937008,0.003937008,0.0,0.0,1.0,,14.30631,22.1463,2023
2023-11-19 05:00:00+00:00,Franklin,42.5795,-72.6151,3.0,49.3079,24.9179,0,0,34695.848,30753.098,2.85,2.85,0.0,0.0,0.0,0.0,0.0,,13.245609,29.7521,2023
2023-11-20 05:00:00+00:00,Franklin,42.5795,-72.6151,3.0,39.6779,25.0079,0,0,34576.926,30851.287,2.8,2.8,0.0,0.0,0.0,0.0,0.0,,10.224339,16.1064,2023
2023-11-21 05:00:00+00:00,Franklin,42.5795,-72.6151,61.0,37.157898,15.7379,0,0,34460.24,22547.662,2.3,2.75,0.14173229,0.14173229,0.0,0.0,3.0,,6.299449,20.3567,2023
2023-11-22 05:00:00+00:00,Franklin,42.5795,-72.6151,63.0,39.9479,31.9379,0,0,34345.953,0.0,0.6,2.7,0.6811024,0.6811024,0.0,0.0,13.0,,9.127947,19.9093,2023
